equipment_port_last,equipment_port_next,equipment_type,queue_id,process_time,allocate_rule,parcel_type,sorter_zone,dest_code,dest_type
i19_1,c15_12,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_12,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_12,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_12,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_12,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_12,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_12,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_12,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_12,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_12,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_12,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_12,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_13,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_13,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_13,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_13,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_13,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_13,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_13,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_13,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_13,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_13,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_13,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_13,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_14,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_14,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_14,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_14,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_14,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_14,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_14,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_14,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_14,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_14,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_14,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_14,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_15,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_15,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_15,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_15,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_15,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_15,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_15,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_15,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_15,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_15,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_15,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_15,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_16,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_16,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_16,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_16,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_16,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_16,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_16,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_16,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_16,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_16,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_16,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_16,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_17,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_17,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_17,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_17,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_17,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_17,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_17,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_17,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_17,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_17,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_17,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_17,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_18,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_18,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_18,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_18,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_18,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_18,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_18,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_18,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_18,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_18,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_18,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_18,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_19,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_19,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_19,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_19,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_19,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_19,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_19,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_19,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_19,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_19,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_19,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_19,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_2,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_2,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_2,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_2,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_2,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_2,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_2,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_2,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_2,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_2,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_2,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_2,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_20,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_20,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_20,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_20,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_20,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_20,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_20,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_20,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_20,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_20,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_20,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_20,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_21,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_21,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_21,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_21,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_21,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_21,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_21,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_21,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_21,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_21,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_21,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_21,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_22,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_22,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_22,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_22,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_22,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_22,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_22,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_22,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_22,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_22,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_22,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_22,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_23,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_23,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_23,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_23,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_23,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_23,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_23,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_23,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_23,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_23,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_23,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_23,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_24,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_24,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_24,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_24,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_24,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_24,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_24,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_24,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_24,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_24,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_24,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_24,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_25,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_25,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_25,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_25,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_25,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_25,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_25,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_25,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_25,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_25,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_25,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_25,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_26,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_26,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_26,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_26,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_26,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_26,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_26,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_26,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_26,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_26,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_26,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_26,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_27,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_27,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_27,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_27,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_27,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_27,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_27,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_27,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_27,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_27,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_27,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_27,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_28,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_28,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_28,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_28,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_28,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_28,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_28,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_28,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_28,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_28,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_28,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_28,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_3,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_3,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_3,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_3,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_3,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_3,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_3,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_3,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_3,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_3,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_3,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_3,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_4,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_4,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_4,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_4,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_4,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_4,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_4,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_4,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_4,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_4,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_4,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_4,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_5,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_5,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_5,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_5,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_5,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_5,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_5,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_5,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_5,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_5,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_5,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_5,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_6,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_6,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_6,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_6,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_6,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_6,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_6,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_6,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_6,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_6,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_6,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_6,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_7,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_7,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_7,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_7,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_7,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_7,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_7,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_7,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_7,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_7,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_7,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_7,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_8,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_8,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_8,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_8,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_8,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_8,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_8,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_8,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_8,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_8,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_8,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_8,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i19_1,c15_9,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_2,c15_9,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_3,c15_9,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i19_4,c15_9,c,i19_c15,36.36 ,OD,Parcel,AS1,,A
i20_1,c15_9,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i20_2,c15_9,c,i20_c15,23.88 ,OD,Parcel,AS1,,A
i21_1,c15_9,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i21_2,c15_9,c,i21_c15,135.72 ,OD,Parcel,AS2,,A
i24_1,c15_9,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_2,c15_9,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_3,c15_9,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i24_4,c15_9,c,i24_c15,153.96 ,OD,Parcel,AS2,,A
i17_1,c16_1,c,i17_c16,153.96 ,OD,Parcel,AS1,大连,A
i17_2,c16_1,c,i17_c16,153.96 ,OD,Parcel,AS1,大连,A
i17_3,c16_1,c,i17_c16,153.96 ,OD,Parcel,AS1,大连,A
i17_4,c16_1,c,i17_c16,153.96 ,OD,Parcel,AS1,大连,A
i18_1,c16_1,c,i18_c16,135.72 ,OD,Parcel,AS1,大连,A
i18_2,c16_1,c,i18_c16,135.72 ,OD,Parcel,AS1,大连,A
i22_1,c16_1,c,i22_c16,36.36 ,OD,Parcel,AS2,大连,A
i22_2,c16_1,c,i22_c16,36.36 ,OD,Parcel,AS2,大连,A
i22_3,c16_1,c,i22_c16,36.36 ,OD,Parcel,AS2,大连,A
i22_4,c16_1,c,i22_c16,36.36 ,OD,Parcel,AS2,大连,A
i23_1,c16_1,c,i23_c16,23.88 ,OD,Parcel,AS2,大连,A
i23_2,c16_1,c,i23_c16,23.88 ,OD,Parcel,AS2,大连,A
i17_1,c16_10,c,i17_c16,153.96 ,OD,Parcel,AS1,971Q,A
i17_2,c16_10,c,i17_c16,153.96 ,OD,Parcel,AS1,971Q,A
i17_3,c16_10,c,i17_c16,153.96 ,OD,Parcel,AS1,971Q,A
i17_4,c16_10,c,i17_c16,153.96 ,OD,Parcel,AS1,971Q,A
i18_1,c16_10,c,i18_c16,135.72 ,OD,Parcel,AS1,971Q,A
i18_2,c16_10,c,i18_c16,135.72 ,OD,Parcel,AS1,971Q,A
i22_1,c16_10,c,i22_c16,36.36 ,OD,Parcel,AS2,971Q,A
i22_2,c16_10,c,i22_c16,36.36 ,OD,Parcel,AS2,971Q,A
i22_3,c16_10,c,i22_c16,36.36 ,OD,Parcel,AS2,971Q,A
i22_4,c16_10,c,i22_c16,36.36 ,OD,Parcel,AS2,971Q,A
i23_1,c16_10,c,i23_c16,23.88 ,OD,Parcel,AS2,971Q,A
i23_2,c16_10,c,i23_c16,23.88 ,OD,Parcel,AS2,971Q,A
i17_1,c16_11,c,i17_c16,153.96 ,OD,Parcel,AS1,931Q,A
i17_2,c16_11,c,i17_c16,153.96 ,OD,Parcel,AS1,931Q,A
i17_3,c16_11,c,i17_c16,153.96 ,OD,Parcel,AS1,931Q,A
i17_4,c16_11,c,i17_c16,153.96 ,OD,Parcel,AS1,931Q,A
i18_1,c16_11,c,i18_c16,135.72 ,OD,Parcel,AS1,931Q,A
i18_2,c16_11,c,i18_c16,135.72 ,OD,Parcel,AS1,931Q,A
i22_1,c16_11,c,i22_c16,36.36 ,OD,Parcel,AS2,931Q,A
i22_2,c16_11,c,i22_c16,36.36 ,OD,Parcel,AS2,931Q,A
i22_3,c16_11,c,i22_c16,36.36 ,OD,Parcel,AS2,931Q,A
i22_4,c16_11,c,i22_c16,36.36 ,OD,Parcel,AS2,931Q,A
i23_1,c16_11,c,i23_c16,23.88 ,OD,Parcel,AS2,931Q,A
i23_2,c16_11,c,i23_c16,23.88 ,OD,Parcel,AS2,931Q,A
i17_1,c16_12,c,i17_c16,153.96 ,OD,Parcel,AS1,951Q,A
i17_2,c16_12,c,i17_c16,153.96 ,OD,Parcel,AS1,951Q,A
i17_3,c16_12,c,i17_c16,153.96 ,OD,Parcel,AS1,951Q,A
i17_4,c16_12,c,i17_c16,153.96 ,OD,Parcel,AS1,951Q,A
i18_1,c16_12,c,i18_c16,135.72 ,OD,Parcel,AS1,951Q,A
i18_2,c16_12,c,i18_c16,135.72 ,OD,Parcel,AS1,951Q,A
i22_1,c16_12,c,i22_c16,36.36 ,OD,Parcel,AS2,951Q,A
i22_2,c16_12,c,i22_c16,36.36 ,OD,Parcel,AS2,951Q,A
i22_3,c16_12,c,i22_c16,36.36 ,OD,Parcel,AS2,951Q,A
i22_4,c16_12,c,i22_c16,36.36 ,OD,Parcel,AS2,951Q,A
i23_1,c16_12,c,i23_c16,23.88 ,OD,Parcel,AS2,951Q,A
i23_2,c16_12,c,i23_c16,23.88 ,OD,Parcel,AS2,951Q,A
i17_1,c16_13,c,i17_c16,153.96 ,OD,Parcel,AS1,451Q,A
i17_2,c16_13,c,i17_c16,153.96 ,OD,Parcel,AS1,451Q,A
i17_3,c16_13,c,i17_c16,153.96 ,OD,Parcel,AS1,451Q,A
i17_4,c16_13,c,i17_c16,153.96 ,OD,Parcel,AS1,451Q,A
i18_1,c16_13,c,i18_c16,135.72 ,OD,Parcel,AS1,451Q,A
